avg_util,talgo,ttype,time,period
0.5993666666666664,GDZ,2,193,1
0.329,GDZ,3,193,1
0.3690666666666666,ZIP,1,194,1
0.3598666666666666,ZIP,2,194,1
0.2629999999999999,ZIP,3,194,1
0.4404666666666667,GDZ,1,194,1
0.5993666666666664,GDZ,2,194,1
0.329,GDZ,3,194,1
0.3690666666666666,ZIP,1,195,1
0.3598666666666666,ZIP,2,195,1
0.2629999999999999,ZIP,3,195,1
0.4404666666666667,GDZ,1,195,1
0.5993666666666664,GDZ,2,195,1
0.329,GDZ,3,195,1
0.3690666666666666,ZIP,1,196,1
0.3598666666666666,ZIP,2,196,1
0.2629999999999999,ZIP,3,196,1
0.4404666666666667,GDZ,1,196,1
0.5993666666666664,GDZ,2,196,1
0.329,GDZ,3,196,1
0.3690666666666666,ZIP,1,197,1
0.3598666666666666,ZIP,2,197,1
0.2629999999999999,ZIP,3,197,1
0.4404666666666667,GDZ,1,197,1
0.5993666666666664,GDZ,2,197,1
0.329,GDZ,3,197,1
0.3690666666666666,ZIP,1,198,1
0.36008333333333326,ZIP,2,198,1
0.2629999999999999,ZIP,3,198,1
0.4404666666666667,GDZ,1,198,1
0.5993666666666664,GDZ,2,198,1
0.329,GDZ,3,198,1
0.3690666666666666,ZIP,1,199,1
0.36008333333333326,ZIP,2,199,1
0.2629999999999999,ZIP,3,199,1
0.4404666666666667,GDZ,1,199,1
0.5993666666666664,GDZ,2,199,1
0.329,GDZ,3,199,1
0.3690666666666666,ZIP,1,200,1
0.36008333333333326,ZIP,2,200,1
0.2629999999999999,ZIP,3,200,1
0.4404666666666667,GDZ,1,200,1
0.5993666666666664,GDZ,2,200,1
0.329,GDZ,3,200,1
0.3690666666666666,ZIP,1,201,1
0.36008333333333326,ZIP,2,201,1
0.2629999999999999,ZIP,3,201,1
0.4404666666666667,GDZ,1,201,1
0.5993666666666664,GDZ,2,201,1
0.32866666666666666,GDZ,3,201,1
0.3691166666666666,ZIP,1,202,1
0.36008333333333326,ZIP,2,202,1
0.2629999999999999,ZIP,3,202,1
0.4404666666666667,GDZ,1,202,1
0.5993666666666664,GDZ,2,202,1
0.329,GDZ,3,202,1
0.3691166666666666,ZIP,1,203,1
0.36008333333333326,ZIP,2,203,1
0.2629999999999999,ZIP,3,203,1
0.4404666666666667,GDZ,1,203,1
0.5993666666666664,GDZ,2,203,1
0.329,GDZ,3,203,1
0.3691166666666666,ZIP,1,204,1
0.36008333333333326,ZIP,2,204,1
0.2629999999999999,ZIP,3,204,1
0.4404666666666667,GDZ,1,204,1
0.5993666666666664,GDZ,2,204,1
0.329,GDZ,3,204,1
0.3691333333333332,ZIP,1,205,1
0.36031666666666673,ZIP,2,205,1
0.2629999999999999,ZIP,3,205,1
0.4404666666666667,GDZ,1,205,1
0.5993666666666664,GDZ,2,205,1
0.329,GDZ,3,205,1
0.3691333333333332,ZIP,1,206,1
0.36031666666666673,ZIP,2,206,1
0.2629999999999999,ZIP,3,206,1
0.4404666666666667,GDZ,1,206,1
0.5993666666666664,GDZ,2,206,1
0.329,GDZ,3,206,1
0.3691333333333332,ZIP,1,207,1
0.3605333333333334,ZIP,2,207,1
0.2629999999999999,ZIP,3,207,1
0.4404666666666667,GDZ,1,207,1
0.5993666666666664,GDZ,2,207,1
0.329,GDZ,3,207,1
0.36924999999999986,ZIP,1,208,1
0.3605333333333334,ZIP,2,208,1
0.2629999999999999,ZIP,3,208,1
0.4404666666666667,GDZ,1,208,1
0.5993666666666664,GDZ,2,208,1
0.329,GDZ,3,208,1
0.36924999999999986,ZIP,1,209,1
0.3606000000000001,ZIP,2,209,1
0.2629999999999999,ZIP,3,209,1
0.4404666666666667,GDZ,1,209,1
0.5993666666666664,GDZ,2,209,1
0.329,GDZ,3,209,1
0.3692666666666666,ZIP,1,210,1
0.3606000000000001,ZIP,2,210,1
0.2629999999999999,ZIP,3,210,1
0.4404666666666667,GDZ,1,210,1
0.5993666666666664,GDZ,2,210,1
0.329,GDZ,3,210,1
0.3692666666666666,ZIP,1,211,1
0.3606000000000001,ZIP,2,211,1
0.2629999999999999,ZIP,3,211,1
0.4404666666666667,GDZ,1,211,1
0.5993666666666664,GDZ,2,211,1
0.329,GDZ,3,211,1
0.36929999999999996,ZIP,1,212,1
0.3606000000000001,ZIP,2,212,1
0.2629999999999999,ZIP,3,212,1
0.4404666666666667,GDZ,1,212,1
0.5993666666666664,GDZ,2,212,1
0.329,GDZ,3,212,1
0.36929999999999996,ZIP,1,213,1
0.3606000000000001,ZIP,2,213,1
0.2629999999999999,ZIP,3,213,1
0.4404666666666667,GDZ,1,213,1
0.5993666666666664,GDZ,2,213,1
0.329,GDZ,3,213,1
0.36929999999999996,ZIP,1,214,1
0.3606000000000001,ZIP,2,214,1
0.2629999999999999,ZIP,3,214,1
0.4404666666666667,GDZ,1,214,1
0.5993666666666664,GDZ,2,214,1
0.329,GDZ,3,214,1
0.36929999999999996,ZIP,1,215,1
0.3606000000000001,ZIP,2,215,1
0.2629999999999999,ZIP,3,215,1
0.4404666666666667,GDZ,1,215,1
0.5993666666666664,GDZ,2,215,1
0.329,GDZ,3,215,1
0.36963333333333337,ZIP,1,216,1
0.36073333333333324,ZIP,2,216,1
0.2629999999999999,ZIP,3,216,1
0.4404666666666667,GDZ,1,216,1
0.5993666666666664,GDZ,2,216,1
0.329,GDZ,3,216,1
0.36963333333333337,ZIP,1,217,1
0.36073333333333324,ZIP,2,217,1
0.2629999999999999,ZIP,3,217,1
0.4404666666666667,GDZ,1,217,1
0.5993666666666664,GDZ,2,217,1
0.329,GDZ,3,217,1
0.36973333333333336,ZIP,1,218,1
0.36073333333333324,ZIP,2,218,1
0.2629999999999999,ZIP,3,218,1
0.4404666666666667,GDZ,1,218,1
0.5993666666666664,GDZ,2,218,1
0.329,GDZ,3,218,1
0.36973333333333336,ZIP,1,219,1
0.36073333333333324,ZIP,2,219,1
0.2629999999999999,ZIP,3,219,1
0.4404666666666667,GDZ,1,219,1
0.5993666666666664,GDZ,2,219,1
0.329,GDZ,3,219,1
0.36973333333333336,ZIP,1,220,1
0.36073333333333324,ZIP,2,220,1
0.2629999999999999,ZIP,3,220,1
0.4404666666666667,GDZ,1,220,1
0.5993666666666664,GDZ,2,220,1
0.329,GDZ,3,220,1
0.36973333333333336,ZIP,1,221,1
0.36073333333333324,ZIP,2,221,1
0.2629999999999999,ZIP,3,221,1
0.4404666666666667,GDZ,1,221,1
0.5993666666666664,GDZ,2,221,1
0.329,GDZ,3,221,1
0.36973333333333336,ZIP,1,222,1
0.3608499999999999,ZIP,2,222,1
0.2629999999999999,ZIP,3,222,1
0.4404666666666667,GDZ,1,222,1
0.5993666666666664,GDZ,2,222,1
0.329,GDZ,3,222,1
0.36973333333333336,ZIP,1,223,1
0.3608499999999999,ZIP,2,223,1
0.2629999999999999,ZIP,3,223,1
0.4404666666666667,GDZ,1,223,1
0.5993666666666664,GDZ,2,223,1
0.329,GDZ,3,223,1
0.36973333333333336,ZIP,1,224,1
0.3608499999999999,ZIP,2,224,1
0.2629999999999999,ZIP,3,224,1
0.4404666666666667,GDZ,1,224,1
0.5993666666666664,GDZ,2,224,1
0.329,GDZ,3,224,1
0.36973333333333336,ZIP,1,225,1
0.3608499999999999,ZIP,2,225,1
0.2629999999999999,ZIP,3,225,1
0.4404666666666667,GDZ,1,225,1
0.5993666666666664,GDZ,2,225,1
0.329,GDZ,3,225,1
0.36973333333333336,ZIP,1,226,1
0.3608499999999999,ZIP,2,226,1
0.2629999999999999,ZIP,3,226,1
0.4404666666666667,GDZ,1,226,1
0.5993666666666664,GDZ,2,226,1
0.329,GDZ,3,226,1
0.36973333333333336,ZIP,1,227,1
0.3608499999999999,ZIP,2,227,1
0.2629999999999999,ZIP,3,227,1
0.4404666666666667,GDZ,1,227,1
0.5993666666666664,GDZ,2,227,1
0.329,GDZ,3,227,1
0.36973333333333336,ZIP,1,228,1
0.3608499999999999,ZIP,2,228,1
0.2629999999999999,ZIP,3,228,1
0.4404666666666667,GDZ,1,228,1
0.5993666666666664,GDZ,2,228,1
0.329,GDZ,3,228,1
0.36973333333333336,ZIP,1,229,1
0.3608499999999999,ZIP,2,229,1
0.2629999999999999,ZIP,3,229,1
0.4404666666666667,GDZ,1,229,1
0.5993666666666664,GDZ,2,229,1
0.329,GDZ,3,229,1
0.36973333333333336,ZIP,1,230,1
0.36098333333333327,ZIP,2,230,1
0.2629999999999999,ZIP,3,230,1
0.4404666666666667,GDZ,1,230,1
0.5993666666666664,GDZ,2,230,1
0.329,GDZ,3,230,1
0.36973333333333336,ZIP,1,231,1
0.36098333333333327,ZIP,2,231,1
0.2629999999999999,ZIP,3,231,1
0.4404666666666667,GDZ,1,231,1
0.5993666666666664,GDZ,2,231,1
0.329,GDZ,3,231,1
0.36973333333333336,ZIP,1,232,1
0.36098333333333327,ZIP,2,232,1
0.2629999999999999,ZIP,3,232,1
0.4404666666666667,GDZ,1,232,1
0.5993666666666664,GDZ,2,232,1
0.329,GDZ,3,232,1
0.36973333333333336,ZIP,1,233,1
0.36098333333333327,ZIP,2,233,1
0.2629999999999999,ZIP,3,233,1
0.4404666666666667,GDZ,1,233,1
0.5993666666666664,GDZ,2,233,1
0.329,GDZ,3,233,1
0.36973333333333336,ZIP,1,234,1
0.36098333333333327,ZIP,2,234,1
0.2629999999999999,ZIP,3,234,1
0.4404666666666667,GDZ,1,234,1
0.5993666666666664,GDZ,2,234,1
0.329,GDZ,3,234,1
0.36973333333333336,ZIP,1,235,1
0.36098333333333327,ZIP,2,235,1
0.2629999999999999,ZIP,3,235,1
0.4404666666666667,GDZ,1,235,1
0.5993666666666664,GDZ,2,235,1
0.329,GDZ,3,235,1
0.36973333333333336,ZIP,1,236,1
0.36098333333333327,ZIP,2,236,1
0.2629999999999999,ZIP,3,236,1
0.4404666666666667,GDZ,1,236,1
0.5993666666666664,GDZ,2,236,1
0.329,GDZ,3,236,1
0.36973333333333336,ZIP,1,237,1
0.36098333333333327,ZIP,2,237,1
0.2629999999999999,ZIP,3,237,1
0.4404666666666667,GDZ,1,237,1
0.5993666666666664,GDZ,2,237,1
0.329,GDZ,3,237,1
0.36973333333333336,ZIP,1,238,1
0.36098333333333327,ZIP,2,238,1
0.2629999999999999,ZIP,3,238,1
0.4404666666666667,GDZ,1,238,1
0.5993666666666664,GDZ,2,238,1
0.329,GDZ,3,238,1
0.36973333333333336,ZIP,1,239,1
0.36098333333333327,ZIP,2,239,1
0.2629999999999999,ZIP,3,239,1
0.4404666666666667,GDZ,1,239,1
0.5993666666666664,GDZ,2,239,1
0.329,GDZ,3,239,1
0.36973333333333336,ZIP,1,240,1
0.36098333333333327,ZIP,2,240,1
0.2629999999999999,ZIP,3,240,1
0.4404666666666667,GDZ,1,240,1
0.5993666666666664,GDZ,2,240,1
0.329,GDZ,3,240,1
0.36973333333333336,ZIP,1,241,1
0.3610833333333332,ZIP,2,241,1
0.2629999999999999,ZIP,3,241,1
0.4404666666666667,GDZ,1,241,1
0.5993666666666664,GDZ,2,241,1
0.329,GDZ,3,241,1
0.36973333333333336,ZIP,1,242,1
0.3610833333333332,ZIP,2,242,1
0.2629999999999999,ZIP,3,242,1
0.4404666666666667,GDZ,1,242,1
0.5993666666666664,GDZ,2,242,1
0.329,GDZ,3,242,1
0.3700666666666667,ZIP,1,243,1
0.3611,ZIP,2,243,1
0.2629999999999999,ZIP,3,243,1
0.4404666666666667,GDZ,1,243,1
0.5993666666666664,GDZ,2,243,1
0.329,GDZ,3,243,1
0.3700666666666667,ZIP,1,244,1
0.3611,ZIP,2,244,1
0.2629999999999999,ZIP,3,244,1
0.4404666666666667,GDZ,1,244,1
0.5993666666666664,GDZ,2,244,1
0.329,GDZ,3,244,1
0.3700666666666667,ZIP,1,245,1
0.3611,ZIP,2,245,1
0.2629999999999999,ZIP,3,245,1
0.4404666666666667,GDZ,1,245,1
0.5993666666666664,GDZ,2,245,1
0.329,GDZ,3,245,1
0.3700666666666667,ZIP,1,246,1
0.3611,ZIP,2,246,1
0.2629999999999999,ZIP,3,246,1
0.4404666666666667,GDZ,1,246,1
0.5993666666666664,GDZ,2,246,1
0.3286666666666666,GDZ,3,246,1
0.3700666666666667,ZIP,1,247,1
0.3611,ZIP,2,247,1
0.2629999999999999,ZIP,3,247,1
0.4404666666666667,GDZ,1,247,1
0.5993666666666664,GDZ,2,247,1
0.3286666666666666,GDZ,3,247,1
0.3700666666666667,ZIP,1,248,1
0.3611,ZIP,2,248,1
0.2629999999999999,ZIP,3,248,1
0.4404666666666667,GDZ,1,248,1
0.5993666666666664,GDZ,2,248,1
0.329,GDZ,3,248,1
0.3700666666666667,ZIP,1,249,1
0.3611,ZIP,2,249,1
0.2629999999999999,ZIP,3,249,1
0.4404666666666667,GDZ,1,249,1
0.5993666666666664,GDZ,2,249,1
0.329,GDZ,3,249,1
0.3700666666666667,ZIP,1,250,1
0.3611,ZIP,2,250,1
0.2629999999999999,ZIP,3,250,1
0.4404666666666667,GDZ,1,250,1
0.5993666666666664,GDZ,2,250,1
0.329,GDZ,3,250,1
0.3700666666666667,ZIP,1,251,1
0.3611,ZIP,2,251,1
0.2629999999999999,ZIP,3,251,1
0.4404666666666667,GDZ,1,251,1
0.5993666666666664,GDZ,2,251,1
0.329,GDZ,3,251,1
0.3700666666666667,ZIP,1,252,1
0.3611,ZIP,2,252,1
0.2629999999999999,ZIP,3,252,1
0.4404666666666667,GDZ,1,252,1
0.5993666666666664,GDZ,2,252,1
0.329,GDZ,3,252,1
0.3700666666666667,ZIP,1,253,1
0.3611,ZIP,2,253,1
0.2629999999999999,ZIP,3,253,1
0.4404666666666667,GDZ,1,253,1
0.5993666666666664,GDZ,2,253,1
0.329,GDZ,3,253,1
0.3700666666666667,ZIP,1,254,1
0.3611,ZIP,2,254,1
0.2629999999999999,ZIP,3,254,1
0.4404666666666667,GDZ,1,254,1
0.5993666666666664,GDZ,2,254,1
0.329,GDZ,3,254,1
0.3700666666666667,ZIP,1,255,1
0.3611,ZIP,2,255,1
0.2629999999999999,ZIP,3,255,1
0.4404666666666667,GDZ,1,255,1
0.5993666666666664,GDZ,2,255,1
0.329,GDZ,3,255,1
0.3700666666666667,ZIP,1,256,1
0.3611,ZIP,2,256,1
0.2629999999999999,ZIP,3,256,1
0.4404666666666667,GDZ,1,256,1
0.5993666666666664,GDZ,2,256,1
0.329,GDZ,3,256,1
0.3700666666666667,ZIP,1,257,1
0.3611,ZIP,2,257,1
0.2629999999999999,ZIP,3,257,1
0.4404666666666667,GDZ,1,257,1
0.5993666666666664,GDZ,2,257,1
0.329,GDZ,3,257,1
0.3700666666666667,ZIP,1,258,1
0.3611,ZIP,2,258,1
0.2629999999999999,ZIP,3,258,1
0.4404666666666667,GDZ,1,258,1
0.5993666666666664,GDZ,2,258,1
0.329,GDZ,3,258,1
0.3700666666666667,ZIP,1,259,1
0.3611,ZIP,2,259,1
0.2629999999999999,ZIP,3,259,1
0.4404666666666667,GDZ,1,259,1
0.5993666666666664,GDZ,2,259,1
0.329,GDZ,3,259,1
0.3700666666666667,ZIP,1,260,1
0.3611,ZIP,2,260,1
0.2629999999999999,ZIP,3,260,1
0.4404666666666667,GDZ,1,260,1
0.5993666666666664,GDZ,2,260,1
0.329,GDZ,3,260,1
0.3700666666666667,ZIP,1,261,1
0.3611,ZIP,2,261,1
0.2629999999999999,ZIP,3,261,1
0.4404666666666667,GDZ,1,261,1
0.5993666666666664,GDZ,2,261,1
0.329,GDZ,3,261,1
0.3700666666666667,ZIP,1,262,1
0.3611,ZIP,2,262,1
0.2629999999999999,ZIP,3,262,1
0.4404666666666667,GDZ,1,262,1
0.5993666666666664,GDZ,2,262,1
0.329,GDZ,3,262,1
0.3700666666666667,ZIP,1,263,1
0.3611,ZIP,2,263,1
0.2629999999999999,ZIP,3,263,1
0.4404666666666667,GDZ,1,263,1
0.5993666666666664,GDZ,2,263,1
0.329,GDZ,3,263,1
0.3700666666666667,ZIP,1,264,1
0.3611,ZIP,2,264,1
0.2629999999999999,ZIP,3,264,1
0.4404666666666667,GDZ,1,264,1
0.5993666666666664,GDZ,2,264,1
0.329,GDZ,3,264,1
0.3700666666666667,ZIP,1,265,1
0.3611,ZIP,2,265,1
0.2629999999999999,ZIP,3,265,1
0.4404666666666667,GDZ,1,265,1
0.5993666666666664,GDZ,2,265,1
0.329,GDZ,3,265,1
0.3700666666666667,ZIP,1,266,1
0.3611,ZIP,2,266,1
0.2629999999999999,ZIP,3,266,1
0.4404666666666667,GDZ,1,266,1
0.5993666666666664,GDZ,2,266,1
0.329,GDZ,3,266,1
0.3700666666666667,ZIP,1,267,1
0.3611,ZIP,2,267,1
0.2629999999999999,ZIP,3,267,1
0.4404666666666667,GDZ,1,267,1
0.5993666666666664,GDZ,2,267,1
0.329,GDZ,3,267,1
0.3700666666666667,ZIP,1,268,1
0.3611,ZIP,2,268,1
0.2629999999999999,ZIP,3,268,1
0.4404666666666667,GDZ,1,268,1
0.5993666666666664,GDZ,2,268,1
0.329,GDZ,3,268,1
0.3700666666666667,ZIP,1,269,1
0.3611,ZIP,2,269,1
0.2629999999999999,ZIP,3,269,1
0.4404666666666667,GDZ,1,269,1
0.5993666666666664,GDZ,2,269,1
0.329,GDZ,3,269,1
0.3700666666666667,ZIP,1,270,1
0.3611,ZIP,2,270,1
0.2629999999999999,ZIP,3,270,1
0.4404666666666667,GDZ,1,270,1
0.5993666666666664,GDZ,2,270,1
0.329,GDZ,3,270,1
0.3704,ZIP,1,271,1
0.3611,ZIP,2,271,1
0.2629999999999999,ZIP,3,271,1
0.4404666666666667,GDZ,1,271,1
0.5993666666666664,GDZ,2,271,1
0.329,GDZ,3,271,1
0.3704,ZIP,1,272,1
0.3611,ZIP,2,272,1
0.2629999999999999,ZIP,3,272,1
0.4404666666666667,GDZ,1,272,1
0.5993666666666664,GDZ,2,272,1
0.329,GDZ,3,272,1
0.37061666666666665,ZIP,1,273,1
0.3611,ZIP,2,273,1
0.2629999999999999,ZIP,3,273,1
0.4404666666666667,GDZ,1,273,1
0.5993666666666664,GDZ,2,273,1
0.329,GDZ,3,273,1
0.37061666666666665,ZIP,1,274,1
0.3611,ZIP,2,274,1
0.2629999999999999,ZIP,3,274,1
0.4404666666666667,GDZ,1,274,1
0.5993666666666664,GDZ,2,274,1
0.329,GDZ,3,274,1
0.37061666666666665,ZIP,1,275,1
0.3611,ZIP,2,275,1
0.2629999999999999,ZIP,3,275,1
0.4404666666666667,GDZ,1,275,1
0.5993666666666664,GDZ,2,275,1
0.329,GDZ,3,275,1
0.37061666666666665,ZIP,1,276,1
0.3611,ZIP,2,276,1
0.2629999999999999,ZIP,3,276,1
0.4404666666666667,GDZ,1,276,1
0.5993333333333332,GDZ,2,276,1
0.329,GDZ,3,276,1
0.37061666666666665,ZIP,1,277,1
0.3611,ZIP,2,277,1
0.2629999999999999,ZIP,3,277,1
0.4404666666666667,GDZ,1,277,1
0.5993666666666664,GDZ,2,277,1
0.329,GDZ,3,277,1
0.37061666666666665,ZIP,1,278,1
0.3611,ZIP,2,278,1
0.2629999999999999,ZIP,3,278,1
0.4404666666666667,GDZ,1,278,1
0.5993666666666664,GDZ,2,278,1
0.329,GDZ,3,278,1
0.37061666666666665,ZIP,1,279,1
0.3611,ZIP,2,279,1
0.2629999999999999,ZIP,3,279,1
0.4404666666666667,GDZ,1,279,1
0.5993666666666664,GDZ,2,279,1
0.329,GDZ,3,279,1
0.37061666666666665,ZIP,1,280,1
0.3611,ZIP,2,280,1
0.2629999999999999,ZIP,3,280,1
0.4404666666666667,GDZ,1,280,1
0.5993666666666664,GDZ,2,280,1
0.329,GDZ,3,280,1
0.37061666666666665,ZIP,1,281,1
0.3611,ZIP,2,281,1
0.2629999999999999,ZIP,3,281,1
0.4404666666666667,GDZ,1,281,1
0.5993666666666664,GDZ,2,281,1
0.329,GDZ,3,281,1
0.37061666666666665,ZIP,1,282,1
0.3611,ZIP,2,282,1
0.2629999999999999,ZIP,3,282,1
0.4404666666666667,GDZ,1,282,1
0.5993666666666664,GDZ,2,282,1
0.329,GDZ,3,282,1
0.37061666666666665,ZIP,1,283,1
0.3611,ZIP,2,283,1
0.2629999999999999,ZIP,3,283,1
0.4404666666666667,GDZ,1,283,1
0.5993666666666664,GDZ,2,283,1
0.329,GDZ,3,283,1
0.37061666666666665,ZIP,1,284,1
0.3611,ZIP,2,284,1
0.2629999999999999,ZIP,3,284,1
0.4404666666666667,GDZ,1,284,1
0.5993666666666664,GDZ,2,284,1
0.329,GDZ,3,284,1
0.37061666666666665,ZIP,1,285,1
0.3611,ZIP,2,285,1
0.2629999999999999,ZIP,3,285,1
0.4404666666666667,GDZ,1,285,1
0.5993666666666664,GDZ,2,285,1
0.329,GDZ,3,285,1
0.37061666666666665,ZIP,1,286,1
0.3611,ZIP,2,286,1
0.2629999999999999,ZIP,3,286,1
0.4404666666666667,GDZ,1,286,1
0.5993666666666664,GDZ,2,286,1
0.329,GDZ,3,286,1
0.37061666666666665,ZIP,1,287,1
0.3611,ZIP,2,287,1
0.2629999999999999,ZIP,3,287,1
0.4404666666666667,GDZ,1,287,1
0.5993666666666664,GDZ,2,287,1
0.329,GDZ,3,287,1
0.37061666666666665,ZIP,1,288,1
0.3611,ZIP,2,288,1
0.2629999999999999,ZIP,3,288,1
0.4404666666666667,GDZ,1,288,1
0.5993666666666664,GDZ,2,288,1
0.329,GDZ,3,288,1
0.37061666666666665,ZIP,1,289,1
0.3611,ZIP,2,289,1
0.2629999999999999,ZIP,3,289,1
0.4404666666666667,GDZ,1,289,1
0.5993666666666664,GDZ,2,289,1
0.329,GDZ,3,289,1
0.37061666666666665,ZIP,1,290,1
0.3611,ZIP,2,290,1
0.2629999999999999,ZIP,3,290,1
0.4404666666666667,GDZ,1,290,1
0.5993666666666664,GDZ,2,290,1
0.329,GDZ,3,290,1
0.37061666666666665,ZIP,1,291,1
0.3611,ZIP,2,291,1
0.2629999999999999,ZIP,3,291,1
0.4404666666666667,GDZ,1,291,1
0.5993666666666664,GDZ,2,291,1
0.329,GDZ,3,291,1
0.37061666666666665,ZIP,1,292,1
0.3611,ZIP,2,292,1
0.2629999999999999,ZIP,3,292,1
0.4404666666666667,GDZ,1,292,1
0.5993666666666664,GDZ,2,292,1
0.329,GDZ,3,292,1
0.37061666666666665,ZIP,1,293,1
0.3611,ZIP,2,293,1
0.2629999999999999,ZIP,3,293,1
0.4404666666666667,GDZ,1,293,1
0.5993666666666664,GDZ,2,293,1
0.329,GDZ,3,293,1
0.37061666666666665,ZIP,1,294,1
0.3611,ZIP,2,294,1
0.2629999999999999,ZIP,3,294,1
0.4404666666666667,GDZ,1,294,1
0.5993666666666664,GDZ,2,294,1
0.329,GDZ,3,294,1
0.37061666666666665,ZIP,1,295,1
0.3611,ZIP,2,295,1
0.2629999999999999,ZIP,3,295,1
0.4404666666666667,GDZ,1,295,1
0.5993666666666664,GDZ,2,295,1
0.329,GDZ,3,295,1
0.37061666666666665,ZIP,1,296,1
0.3611,ZIP,2,296,1
0.2629999999999999,ZIP,3,296,1
0.4404666666666667,GDZ,1,296,1
0.5993666666666664,GDZ,2,296,1
0.329,GDZ,3,296,1
0.37061666666666665,ZIP,1,297,1
0.3611,ZIP,2,297,1
0.2629999999999999,ZIP,3,297,1
0.4404666666666667,GDZ,1,297,1
0.5993666666666664,GDZ,2,297,1
0.329,GDZ,3,297,1
0.37061666666666665,ZIP,1,298,1
0.3611,ZIP,2,298,1
0.2629999999999999,ZIP,3,298,1
0.4404666666666667,GDZ,1,298,1
0.5993666666666664,GDZ,2,298,1
0.329,GDZ,3,298,1
0.37061666666666665,ZIP,1,299,1
0.3611,ZIP,2,299,1
0.2629999999999999,ZIP,3,299,1
0.4404666666666667,GDZ,1,299,1
0.5993666666666664,GDZ,2,299,1
0.329,GDZ,3,299,1
0.37061666666666665,ZIP,1,300,1
0.3611,ZIP,2,300,1
0.2629999999999999,ZIP,3,300,1
0.4404666666666667,GDZ,1,300,1
0.5993666666666664,GDZ,2,300,1
0.329,GDZ,3,300,1
0.0,ZIP,1,1,2
0.0,ZIP,2,1,2
0.0,ZIP,3,1,2
0.0,GDZ,1,1,2
0.0,GDZ,2,1,2
0.0,GDZ,3,1,2
0.0,ZIP,1,2,2
0.0,ZIP,2,2,2
0.0,ZIP,3,2,2
0.0,GDZ,1,2,2
0.0,GDZ,2,2,2
0.0003333333333333333,GDZ,3,2,2
0.0016666666666666666,ZIP,1,3,2
0.0,ZIP,2,3,2
0.004,ZIP,3,3,2
0.01066666666666667,GDZ,1,3,2
8.333333333333336e-05,GDZ,2,3,2
0.026999999999999986,GDZ,3,3,2
0.002583333333333333,ZIP,1,4,2
0.0008833333333333332,ZIP,2,4,2
0.007333333333333334,ZIP,3,4,2
0.022166666666666668,GDZ,1,4,2
0.009533333333333335,GDZ,2,4,2
0.05333333333333333,GDZ,3,4,2
0.003966666666666666,ZIP,1,5,2
0.0028999999999999994,ZIP,2,5,2
0.009333333333333329,ZIP,3,5,2
0.03566666666666668,GDZ,1,5,2
0.020233333333333336,GDZ,2,5,2
0.07400000000000004,GDZ,3,5,2
0.005783333333333334,ZIP,1,6,2
0.0036999999999999984,ZIP,2,6,2
0.014,ZIP,3,6,2
0.04764999999999999,GDZ,1,6,2
0.043966666666666675,GDZ,2,6,2
0.09433333333333331,GDZ,3,6,2
0.007766666666666665,ZIP,1,7,2
0.004016666666666667,ZIP,2,7,2
0.017,ZIP,3,7,2
0.06311666666666665,GDZ,1,7,2
0.06418333333333334,GDZ,2,7,2
0.11633333333333332,GDZ,3,7,2
0.010099999999999994,ZIP,1,8,2
0.006866666666666668,ZIP,2,8,2
0.019,ZIP,3,8,2
0.07811666666666664,GDZ,1,8,2
0.0792666666666667,GDZ,2,8,2
0.13433333333333336,GDZ,3,8,2
0.013266666666666666,ZIP,1,9,2
0.009566666666666668,ZIP,2,9,2
0.022666666666666658,ZIP,3,9,2
0.09219999999999998,GDZ,1,9,2
0.09853333333333332,GDZ,2,9,2
0.15266666666666667,GDZ,3,9,2
0.016199999999999996,ZIP,1,10,2
0.01133333333333333,ZIP,2,10,2
0.025666666666666664,ZIP,3,10,2
0.10503333333333333,GDZ,1,10,2
0.11911666666666666,GDZ,2,10,2
0.17033333333333334,GDZ,3,10,2
0.01879999999999999,ZIP,1,11,2
0.015449999999999998,ZIP,2,11,2
0.031666666666666655,ZIP,3,11,2
0.1183,GDZ,1,11,2
0.14233333333333334,GDZ,2,11,2
0.18433333333333338,GDZ,3,11,2
0.02041666666666667,ZIP,1,12,2
0.01878333333333333,ZIP,2,12,2
0.03499999999999999,ZIP,3,12,2
0.1325666666666667,GDZ,1,12,2
0.16421666666666668,GDZ,2,12,2
0.20033333333333334,GDZ,3,12,2
0.02293333333333333,ZIP,1,13,2
0.024149999999999998,ZIP,2,13,2
0.03966666666666666,ZIP,3,13,2
0.14871666666666672,GDZ,1,13,2
0.18698333333333333,GDZ,2,13,2
0.21600000000000005,GDZ,3,13,2
0.028149999999999998,ZIP,1,14,2
0.02996666666666667,ZIP,2,14,2
0.044,ZIP,3,14,2
0.16518333333333332,GDZ,1,14,2
0.20613333333333334,GDZ,2,14,2
0.22933333333333328,GDZ,3,14,2
0.031299999999999994,ZIP,1,15,2
0.03746666666666667,ZIP,2,15,2
0.048666666666666664,ZIP,3,15,2
0.18066666666666661,GDZ,1,15,2
0.22663333333333327,GDZ,2,15,2
0.2399999999999999,GDZ,3,15,2
0.03528333333333333,ZIP,1,16,2
0.044249999999999984,ZIP,2,16,2
0.05333333333333333,ZIP,3,16,2
0.1948833333333333,GDZ,1,16,2
0.24661666666666673,GDZ,2,16,2
0.25066666666666665,GDZ,3,16,2
0.03794999999999999,ZIP,1,17,2
